SUBMISSIONYEARQUARTER,PWSID,VIOLATION_ID,FACILITY_ID,COMPL_PER_BEGIN_DATE,COMPL_PER_END_DATE,NON_COMPL_PER_BEGIN_DATE,NON_COMPL_PER_END_DATE,PWS_DEACTIVATION_DATE,VIOLATION_CODE,VIOLATION_CATEGORY_CODE,IS_HEALTH_BASED_IND,CONTAMINANT_CODE,VIOL_MEASURE,UNIT_OF_MEASURE,FEDERAL_MCL,STATE_MCL,IS_MAJOR_VIOL_IND,SEVERITY_IND_CNT,CALCULATED_RTC_DATE,VIOLATION_STATUS,PUBLIC_NOTIFICATION_TIER,CALCULATED_PUB_NOTIF_TIER,VIOL_ORIGINATOR_CODE,SAMPLE_RESULT_ID,CORRECTIVE_ACTION_ID,RULE_CODE,RULE_GROUP_CODE,RULE_FAMILY_CODE,VIOL_FIRST_REPORTED_DATE,VIOL_LAST_REPORTED_DATE,ENFORCEMENT_ID,ENFORCEMENT_DATE,ENFORCEMENT_ACTION_TYPE_CODE,ENF_ACTION_CATEGORY,ENF_ORIGINATOR_CODE,ENF_FIRST_REPORTED_DATE,ENF_LAST_REPORTED_DATE
2025Q4,WI1130224,0100044,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2996,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200013,05/07/2002,SIA,Informal,S,11/26/2003,12/22/2006
2025Q4,WI1130224,0100044,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2996,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100004,04/16/2001,SIA,Informal,S,11/28/2002,12/22/2006
2025Q4,WI1130224,0100044,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2996,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200018,07/03/2002,SIF,Informal,S,11/26/2003,12/22/2006
2025Q4,WI1130224,0100044,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2996,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100010,05/18/2001,SOX,Resolving,S,11/28/2002,12/22/2006
2025Q4,WI1130224,0100044,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2996,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200017,06/07/2002,SFG,Informal,S,11/26/2003,12/22/2006
2025Q4,WI1130224,0100044,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2996,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100005,04/16/2001,SIE,Informal,S,11/28/2002,12/22/2006
2025Q4,WI1130224,0100086,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2991,,,1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200015,05/07/2002,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100086,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2991,,,1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200016,05/07/2002,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100086,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2991,,,1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200019,06/07/2002,SFG,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100086,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2991,,,1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100012,05/18/2001,SOX,Resolving,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100086,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2991,,,1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200020,07/03/2002,SIF,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100086,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2991,,,1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100009,04/16/2001,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100086,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2991,,,1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100008,04/16/2001,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100090,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2380,,,0.07 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100008,04/16/2001,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100090,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2380,,,0.07 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200015,05/07/2002,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100090,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2380,,,0.07 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200016,05/07/2002,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100090,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2380,,,0.07 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100012,05/18/2001,SOX,Resolving,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100090,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2380,,,0.07 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200019,06/07/2002,SFG,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100090,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2380,,,0.07 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200020,07/03/2002,SIF,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100090,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2380,,,0.07 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100009,04/16/2001,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100103,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2989,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100012,05/18/2001,SOX,Resolving,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100103,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2989,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200016,05/07/2002,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100103,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2989,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100009,04/16/2001,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100103,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2989,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200015,05/07/2002,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100103,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2989,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200020,07/03/2002,SIF,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100103,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2989,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200019,06/07/2002,SFG,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100103,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2989,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100008,04/16/2001,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100105,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2987,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100012,05/18/2001,SOX,Resolving,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100105,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2987,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200016,05/07/2002,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100105,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2987,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100009,04/16/2001,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100105,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2987,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200015,05/07/2002,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100105,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2987,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200020,07/03/2002,SIF,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100105,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2987,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200019,06/07/2002,SFG,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100105,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2987,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100008,04/16/2001,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100107,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2985,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200015,05/07/2002,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100107,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2985,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200016,05/07/2002,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100107,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2985,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100009,04/16/2001,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100107,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2985,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200019,06/07/2002,SFG,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100107,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2985,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200020,07/03/2002,SIF,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100107,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2985,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100012,05/18/2001,SOX,Resolving,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100107,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2985,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100008,04/16/2001,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100108,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2984,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200015,05/07/2002,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100108,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2984,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200016,05/07/2002,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100108,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2984,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100009,04/16/2001,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100108,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2984,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200019,06/07/2002,SFG,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100108,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2984,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200020,07/03/2002,SIF,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100108,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2984,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100012,05/18/2001,SOX,Resolving,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100108,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2984,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100008,04/16/2001,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100109,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2983,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200015,05/07/2002,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100109,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2983,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200016,05/07/2002,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100109,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2983,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100009,04/16/2001,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100109,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2983,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200020,07/03/2002,SIF,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100109,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2983,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200019,06/07/2002,SFG,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100109,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2983,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100012,05/18/2001,SOX,Resolving,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100109,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2983,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100008,04/16/2001,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100111,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2981,,,0.2 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200016,05/07/2002,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100111,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2981,,,0.2 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200015,05/07/2002,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100111,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2981,,,0.2 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100009,04/16/2001,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100111,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2981,,,0.2 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100012,05/18/2001,SOX,Resolving,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100111,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2981,,,0.2 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200020,07/03/2002,SIF,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100111,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2981,,,0.2 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200019,06/07/2002,SFG,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100111,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2981,,,0.2 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100008,04/16/2001,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100113,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2979,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200016,05/07/2002,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100113,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2979,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200015,05/07/2002,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100113,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2979,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100009,04/16/2001,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100113,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2979,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100012,05/18/2001,SOX,Resolving,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100113,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2979,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200020,07/03/2002,SIF,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100113,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2979,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200019,06/07/2002,SFG,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100113,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2979,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100008,04/16/2001,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100115,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2977,,,0.007 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200016,05/07/2002,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100115,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2977,,,0.007 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200015,05/07/2002,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100115,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2977,,,0.007 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100009,04/16/2001,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100115,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2977,,,0.007 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200020,07/03/2002,SIF,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100115,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2977,,,0.007 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200019,06/07/2002,SFG,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100115,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2977,,,0.007 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100012,05/18/2001,SOX,Resolving,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100115,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2977,,,0.007 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100008,04/16/2001,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100118,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2968,,,0.6 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200016,05/07/2002,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100118,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2968,,,0.6 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200015,05/07/2002,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100118,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2968,,,0.6 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100009,04/16/2001,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100118,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2968,,,0.6 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200020,07/03/2002,SIF,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100118,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2968,,,0.6 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100012,05/18/2001,SOX,Resolving,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100118,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2968,,,0.6 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200019,06/07/2002,SFG,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100118,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2968,,,0.6 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100008,04/16/2001,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100122,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2964,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200016,05/07/2002,SIE,Informal,S,02/24/2006,12/22/2006
